Timestamp,Volt_RMS,Current_RMS,Real_Power,PF,RAW_Packet
2023-06-26 09:26:03.909700,214.0,0.2,29.0,0.6775700934579438,"{""SeqId"":9785,""TimeStamp"":1687764363760,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.2,""Temp"":24,""RealPower"":29,""NettEnergy"":6.985,""CumulativeExportEnergy"":4.618,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:26:19.929659,214.0,0.38,77.0,0.9468765371372355,"{""SeqId"":9786,""TimeStamp"":1687764379780,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.38,""Temp"":24,""RealPower"":77,""NettEnergy"":6.985,""CumulativeExportEnergy"":4.618,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:26:35.966212,214.0,0.18,20.0,0.5192107995846315,"{""SeqId"":9787,""TimeStamp"":1687764395800,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":20,""NettEnergy"":6.985,""CumulativeExportEnergy"":4.618,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:26:51.996838,214.0,0.19,21.0,0.5164781111657648,"{""SeqId"":9789,""TimeStamp"":1687764411840,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.19,""Temp"":24,""RealPower"":21,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:27:08.011993,214.0,0.18,19.0,0.49325025960539987,"{""SeqId"":9790,""TimeStamp"":1687764427860,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":19,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:27:24.037475,214.0,0.28,51.0,0.8511348464619491,"{""SeqId"":9791,""TimeStamp"":1687764443880,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.28,""Temp"":24,""RealPower"":51,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:27:40.097531,214.0,0.18,20.0,0.5192107995846315,"{""SeqId"":9792,""TimeStamp"":1687764459940,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":20,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.032,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:27:56.121726,213.0,0.21,29.0,0.6483344511513526,"{""SeqId"":9793,""TimeStamp"":1687764475961,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":29,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:28:12.140763,214.0,0.18,20.0,0.5192107995846315,"{""SeqId"":9794,""TimeStamp"":1687764491980,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.18,""Temp"":24,""RealPower"":20,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:28:28.153237,213.0,0.21,31.0,0.6930471719204114,"{""SeqId"":9795,""TimeStamp"":1687764508001,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.21,""Temp"":24,""RealPower"":31,""NettEnergy"":6.986,""CumulativeExportEnergy"":4.619,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.033,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
